Temperature (Celsius),Year,Month, Country, ISO3
26.4,1990,March, Australia, AUS
25.7,1991,March, Australia, AUS
26.4,1992,March, Australia, AUS
25.5,1993,March, Australia, AUS
24.7,1994,March, Australia, AUS
24.8,1995,March, Australia, AUS
25.4,1996,March, Australia, AUS
24.6,1997,March, Australia, AUS
26.5,1998,March, Australia, AUS
25.7,1999,March, Australia, AUS
