Temperature (Celsius),Year,Month, Country, ISO3
27,2000, February , Australia, AUS
27.3,2001, February , Australia, AUS
26.2,2002, February , Australia, AUS
27.8,2003, February , Australia, AUS
27.9,2004, February , Australia, AUS
27.6,2005, February , Australia, AUS
27.4,2006, February , Australia, AUS
28.4,2007, February , Australia, AUS
26.3,2008, February , Australia, AUS
27.3,2009, February , Australia, AUS
