Temperature (Celsius),Year,Month, Country, ISO3
28.2,2010, January , Australia, AUS
28.3,2011, January , Australia, AUS
27.9,2012, January , Australia, AUS
29.4,2013, January , Australia, AUS
28.8,2014, January , Australia, AUS
27.8,2015, January , Australia, AUS
28.3,2016, January , Australia, AUS
28.5,2017, January , Australia, AUS
29,2018, January , Australia, AUS
29.9,2019, January , Australia, AUS
