Temperature (Celsius),Year,Month, Country, ISO3
26.9,2000, January , Australia, AUS
28.8,2001, January , Australia, AUS
27.5,2002, January , Australia, AUS
28.4,2003, January , Australia, AUS
28.1,2004, January , Australia, AUS
28.1,2005, January , Australia, AUS
28.7,2006, January , Australia, AUS
27.5,2007, January , Australia, AUS
28.7,2008, January , Australia, AUS
28.1,2009, January , Australia, AUS
