Temperature (Celsius),Year,Month, Country, ISO3
24.4,2010, November , Australia, AUS
25.4,2011, November , Australia, AUS
26.4,2012, November , Australia, AUS
25.6,2013, November , Australia, AUS
26.8,2014, November , Australia, AUS
26.9,2015, November , Australia, AUS
25.7,2016, November , Australia, AUS
25.8,2017, November , Australia, AUS
25.7,2018, November , Australia, AUS
26,2019, November , Australia, AUS
