Temperature (Celsius),Year,Month, Country, ISO3
16.6,2000, May , Australia, AUS
17.3,2001, May , Australia, AUS
19.1,2002, May , Australia, AUS
18.8,2003, May , Australia, AUS
17.7,2004, May , Australia, AUS
19,2005, May , Australia, AUS
16.8,2006, May , Australia, AUS
19.3,2007, May , Australia, AUS
17.9,2008, May , Australia, AUS
17.6,2009, May , Australia, AUS
