Temperature (Celsius),Year,Month, Country, ISO3
26.1,2010, December , Australia, AUS
26.5,2011, December , Australia, AUS
28,2012, December , Australia, AUS
27.5,2013, December , Australia, AUS
27.8,2014, December , Australia, AUS
27.9,2015, December , Australia, AUS
27.5,2016, December , Australia, AUS
28,2017, December , Australia, AUS
28.6,2018, December , Australia, AUS
29.6,2019, December , Australia, AUS
